"Ranking","IdProducto","VentasSemestrales","fecha","IdBodega","Salidas"
"160","1909","68970,1100","2025-08-11","9","960,0800"
"173","1923","59106,4000","2025-08-11","9","1394,8600"
"1220","1968","4135,0000","2025-08-11","10","75,0000"
"672","1992","9321,9700","2025-08-11","9","217,0000"
"1925","2014","2020,0000","2025-08-11","10","476,0000"
"993","2015","5612,0000","2025-08-11","10","80,0000"
"539","2081","12497,0000","2025-08-11","10","910,0000"
"1231","2147","4050,0000","2025-08-11","10","273,0000"
"1563","2359","2788,4800","2025-08-11","9","1961,7600"
"1634","2408","2626,7200","2025-08-11","9","783,4300"
"656","2410","9523,9200","2025-08-11","9","51,4300"
"498","2411","13610,8000","2025-08-11","9","373,2000"
"332","2433","23049,0600","2025-08-11","9","1419,3000"
"483","2588","14104,9600","2025-08-11","9","1443,5200"
"400","2631","18110,9200","2025-08-11","9","1274,1200"
"546","2764","12202,2400","2025-08-11","9","1112,6800"
"1497","3211","3028,0000","2025-08-11","10","850,0000"
"1318","3219","3676,7200","2025-08-11","9","777,7200"
"654","3296","9585,9500","2025-08-11","11","13,6000"
"349","3297","21817,0000","2025-08-11","11","27,7500"
"521","3298","13037,9200","2025-08-11","11","28,1300"
"576","3299","11636,6300","2025-08-11","11","36,5200"
"1317","3304","3679,8300","2025-08-11","11","38,3500"
"762","3305","7935,5900","2025-08-11","11","126,5200"
"920","3308","6219,3100","2025-08-11","11","13,8300"
"620","3309","10289,0100","2025-08-11","11","100,3200"
"1862","3448","2150,4000","2025-08-11","9","916,6000"
"1004","4062","5480,0000","2025-08-11","11","170,0000"
"1609","4134","2682,9500","2025-08-11","11","64,8000"
"1003","4409","5501,0300","2025-08-11","9","909,0800"
"1522","4708","2946,5800","2025-08-11","11","42,0000"
"1740","4803","2408,0600","2025-08-11","9","740,1400"
"367","4854","20374,8200","2025-08-11","11","41,9200"
"655","4923","9580,9400","2025-08-11","9","2774,6200"
"1491","4985","3038,7000","2025-08-11","9","428,0000"
"524","4994","12985,0000","2025-08-11","11","27,9800"
"55","5018","304852,1600","2025-08-11","9","4748,3100"
"241","5067","35866,3800","2025-08-11","9","123,8300"
"688","5394","9027,1400","2025-08-11","9","1632,8200"
"24","5454","598292,0000","2025-08-11","10","4415,0000"
"63","5455","286083,0000","2025-08-11","10","1476,0000"
"142","5456","81592,0000","2025-08-11","10","342,0000"
"1017","5636","5320,3000","2025-08-11","9","461,6000"
"115","6232","124090,0000","2025-08-11","10","1512,0000"
"1014","6233","5331,0000","2025-08-11","10","87,0000"
"1329","7049","3616,7700","2025-08-11","24","1662,9800"
"319","6763","24115,1500","2025-08-11","17","103,6000"
"288","6765","26877,8000","2025-08-11","17","128,0000"
"231","6767","38128,3100","2025-08-11","17","260,8700"
"385","6769","18993,0000","2025-08-11","16","24,0000"
"857","6772","6658,0000","2025-08-11","16","231,0000"
"1281","6773","3841,0000","2025-08-11","16","20,0000"
"104","6775","148950,0000","2025-08-11","16","900,0000"
"140","6780","84937,6800","2025-08-11","15","2627,2600"
"162","6784","65507,4100","2025-08-11","15","3806,2800"
"374","6787","19536,0500","2025-08-11","15","198,8900"
"255","6834","32905,0000","2025-08-11","16","180,0000"
"264","6860","32278,8300","2025-08-11","17","362,5900"
"1797","7190","2291,0000","2025-08-11","16","40,0000"
"1783","7714","2320,6274","2025-08-11","53","179,8920"
"836","7730","6853,5572","2025-08-11","53","88,3889"
"749","7931","8129,3899","2025-08-11","53","97,5040"
"609","7935","10515,0835","2025-08-11","53","93,1779"
"1791","8113","2305,5607","2025-08-11","53","203,4559"
"813","7583","7159,5085","2025-08-11","54","489,0590"
"1783","7714","2320,6274","2025-08-11","54","8,0589"
"1777","7747","2329,8193","2025-08-11","54","301,5170"
"1473","7870","3088,1252","2025-08-11","54","495,0640"
"274","7978","29109,7704","2025-08-11","54","135,8069"
"854","8049","6692,9437","2025-08-11","54","24,5130"
"454","7496","14994,2784","2025-08-11","55","34,3059"
"508","7534","13459,8869","2025-08-11","55","462,2200"
"317","7567","24119,2220","2025-08-11","55","82,8359"
"196","7928","47272,0251","2025-08-11","55","1603,5219"
"1131","7485","4637,1987","2025-08-11","56","34,1400"
"1771","7753","2349,2891","2025-08-11","56","58,2199"
"1289","7459","3783,3879","2025-08-11","57","55,7000"
"384","9116","19007,2900","2025-08-11","6","1439,4300"
"365","9088","20471,2700","2025-08-11","6","1634,8100"
"595","8988","11095,9400","2025-08-11","24","1662,9800"
"271","9168","29593,6100","2025-08-11","6","1985,7100"
"219","9115","41203,6200","2025-08-11","6","2322,0800"
"1127","9015","4665,9000","2025-08-11","1","449,1200"
"596","9249","11084,3300","2025-08-11","2","3144,9600"
"23","9150","625300,0000","2025-08-11","6","43200,0000"
"328","9197","23505,0900","2025-08-11","6","1238,5700"
"356","9167","20839,1800","2025-08-11","6","654,7500"
"65","9178","275400,0000","2025-08-11","6","43200,0000"
"966","9175","5843,7900","2025-08-11","6","1055,9800"
"135","9149","90400,0000","2025-08-11","6","45290,0000"
"32","9170","509120,0000","2025-08-11","6","46000,0000"
"1036","9013","5200,1000","2025-08-11","1","532,9400"
"559","148","12006,0000","2025-08-12","10","72,0000"
"1644","196","2585,5500","2025-08-12","11","4,8500"
"1194","474","4255,0000","2025-08-12","10","27,0000"
"627","478","10163,5600","2025-08-12","11","425,4000"
"216","522","41826,1400","2025-08-12","11","230,9400"
"572","542","11689,0000","2025-08-12","10","330,0000"
"141","570","81613,0000","2025-08-12","10","391,0000"
"687","609","9028,0000","2025-08-12","10","140,0000"
"480","610","14138,0000","2025-08-12","10","88,0000"
"120","634","118883,6900","2025-08-12","11","546,4500"
"567","721","11747,0000","2025-08-12","11","102,0000"
"292","754","26456,8200","2025-08-12","11","146,7800"
"82","755","198295,6500","2025-08-12","11","492,6100"
"1294","949","3765,3000","2025-08-12","11","34,0000"
"1525","950","2919,8200","2025-08-12","11","51,0000"
"618","952","10307,2700","2025-08-12","11","2,7000"
"442","954","15697,5100","2025-08-12","11","170,0000"
"158","1127","69247,7600","2025-08-12","11","315,6200"
"1225","1194","4084,4700","2025-08-12","11","17,0000"
"116","1645","124026,7500","2025-08-12","9","790,9000"
"174","1647","58531,6800","2025-08-12","9","283,7700"
"138","1648","88170,2700","2025-08-12","9","664,0200"
"83","1649","197685,8800","2025-08-12","9","846,6900"
"87","1650","174537,1600","2025-08-12","9","913,1100"
"233","1653","37708,4600","2025-08-12","9","87,8100"
"75","1663","215639,3200","2025-08-12","9","2834,6900"
"491","1664","13879,3000","2025-08-12","9","116,3300"
"114","1671","125202,7100","2025-08-12","9","352,2800"
"307","1677","25213,7700","2025-08-12","9","215,2700"
"344","1683","22308,5700","2025-08-12","9","31,1600"
"210","1688","43855,2400","2025-08-12","9","62,4900"
"537","1695","12620,5100","2025-08-12","9","99,9000"
"217","1697","41728,5600","2025-08-12","9","143,3000"
"249","1702","34812,2000","2025-08-12","9","1557,3500"
"275","1704","28528,7200","2025-08-12","9","72,9600"
"935","1718","6118,2500","2025-08-12","9","33,1800"
"1181","1720","4329,3600","2025-08-12","9","1,8500"
"843","1721","6797,3700","2025-08-12","9","22,9000"
"684","1722","9103,1600","2025-08-12","9","67,8500"
"28","1746","573417,0400","2025-08-12","9","1996,3000"
"660","1778","9478,8000","2025-08-12","10","440,0000"
"747","1779","8148,0000","2025-08-12","10","478,0000"
"117","1780","120432,0000","2025-08-12","10","2520,0000"
"1246","1789","3973,9900","2025-08-12","9","283,0000"
"611","1815","10474,5500","2025-08-12","9","252,0000"
"999","1866","5533,9600","2025-08-12","9","857,0900"
"906","1887","6316,0200","2025-08-12","9","760,4200"
"601","1902","10866,0000","2025-08-12","10","49,0000"
"160","1909","68970,1100","2025-08-12","9","2265,4300"
"173","1923","59106,4000","2025-08-12","9","756,9900"
"309","1932","25047,5000","2025-08-12","9","802,2800"
"1523","2127","2934,8400","2025-08-12","9","938,6200"
"171","2372","61035,8300","2025-08-12","9","1503,7700"
"208","2417","43914,4400","2025-08-12","9","936,1200"
"472","2543","14243,8900","2025-08-12","9","517,6300"
"790","2616","7476,1700","2025-08-12","9","1421,1500"
"654","3296","9585,9500","2025-08-12","11","39,1900"
"349","3297","21817,0000","2025-08-12","11","88,7300"
"521","3298","13037,9200","2025-08-12","11","57,1400"
"576","3299","11636,6300","2025-08-12","11","25,8700"
"1317","3304","3679,8300","2025-08-12","11","54,5700"
"762","3305","7935,5900","2025-08-12","11","128,8200"
"920","3308","6219,3100","2025-08-12","11","11,6400"
"620","3309","10289,0100","2025-08-12","11","105,7300"
"1004","4062","5480,0000","2025-08-12","11","25,0000"
"1609","4134","2682,9500","2025-08-12","11","46,0500"
"856","4293","6675,6700","2025-08-12","9","301,8300"
"318","4723","24115,2400","2025-08-12","9","271,0000"
"367","4854","20374,8200","2025-08-12","11","79,5400"
"524","4994","12985,0000","2025-08-12","11","27,6100"
"45","5013","341866,1100","2025-08-12","9","4113,1000"
"254","5015","33772,8900","2025-08-12","9","240,0000"
"55","5018","304852,1600","2025-08-12","9","6341,1800"
"886","5223","6426,2600","2025-08-12","9","66,0000"
"24","5454","598292,0000","2025-08-12","10","10431,0000"
"63","5455","286083,0000","2025-08-12","10","4184,0000"
"142","5456","81592,0000","2025-08-12","10","1491,0000"
"406","5583","17796,3100","2025-08-12","9","548,6700"
"1922","6195","2025,8600","2025-08-12","6","1712,4000"
"115","6232","124090,0000","2025-08-12","10","1736,0000"
"1014","6233","5331,0000","2025-08-12","10","85,0000"
"226","6240","39660,0000","2025-08-12","10","330,0000"
"319","6763","24115,1500","2025-08-12","17","43,0000"
"288","6765","26877,8000","2025-08-12","17","48,9000"
"1713","6766","2470,0000","2025-08-12","17","20,0000"
"231","6767","38128,3100","2025-08-12","17","350,0500"
"385","6769","18993,0000","2025-08-12","16","366,0000"
"1281","6773","3841,0000","2025-08-12","16","18,0000"
"104","6775","148950,0000","2025-08-12","16","850,0000"
"405","6781","17870,6400","2025-08-12","15","583,4900"
"674","6816","9317,8800","2025-08-12","15","785,5200"
"331","6817","23124,8100","2025-08-12","15","2657,9500"
"255","6834","32905,0000","2025-08-12","16","200,0000"
"264","6860","32278,8300","2025-08-12","17","600,7600"
"887","6861","6422,1900","2025-08-12","15","425,3100"
"836","7730","6853,5572","2025-08-12","53","16,2399"
"749","7931","8129,3899","2025-08-12","53","21,5079"
"1110","8051","4776,0000","2025-08-12","53","100,0000"
"1612","7468","2681,8632","2025-08-12","54","21,2600"
"813","7583","7159,5085","2025-08-12","54","191,1270"
"1988","7614","1860,7457","2025-08-12","54","207,3280"
"1777","7747","2329,8193","2025-08-12","54","5,4630"
"1473","7870","3088,1252","2025-08-12","54","160,4370"
"274","7978","29109,7704","2025-08-12","54","265,9069"
"854","8049","6692,9437","2025-08-12","54","0,0010"
"1995","8101","1827,6751","2025-08-12","54","0,1500"
"508","7534","13459,8869","2025-08-12","55","523,0130"
"196","7928","47272,0251","2025-08-12","55","1881,2390"
"1289","7459","3783,3879","2025-08-12","56","205,7299"
"676","7898","9314,0070","2025-08-12","56","80,8400"
"1089","8127","4888,3986","2025-08-12","56","50,4399"
"1289","7459","3783,3879","2025-08-12","57","65,1800"
"1626","8989","2639,8400","2025-08-12","3","605,7500"
"464","9003","14686,4700","2025-08-12","3","722,2600"
"185","9109","52102,2500","2025-08-12","6","2163,2200"
"585","9222","11402,3200","2025-08-12","6","1202,2400"
"794","8987","7427,9900","2025-08-12","3","1362,6500"
"910","8990","6283,1300","2025-08-12","3","579,9600"
"410","9226","17624,1500","2025-08-12","6","1712,4000"
"14","9191","1107100,0000","2025-08-12","6","107600,0000"
"635","8995","9881,7200","2025-08-12","3","472,5600"
"1644","196","2585,5500","2025-08-13","11","18,8000"
"1194","474","4255,0000","2025-08-13","10","9,0000"
"627","478","10163,5600","2025-08-13","11","505,9700"
"216","522","41826,1400","2025-08-13","11","180,1900"
"572","542","11689,0000","2025-08-13","10","124,0000"
"141","570","81613,0000","2025-08-13","10","137,0000"
"687","609","9028,0000","2025-08-13","10","8,0000"
"480","610","14138,0000","2025-08-13","10","8,0000"
"120","634","118883,6900","2025-08-13","11","884,0900"
"567","721","11747,0000","2025-08-13","11","102,0000"
"82","755","198295,6500","2025-08-13","11","808,5600"
"253","767","33840,0000","2025-08-13","11","180,0000"
"1294","949","3765,3000","2025-08-13","11","17,0000"
"618","952","10307,2700","2025-08-13","11","35,3600"
"158","1127","69247,7600","2025-08-13","11","506,1700"
"529","1458","12812,9700","2025-08-13","9","646,3800"
"116","1645","124026,7500","2025-08-13","9","1087,1000"
"174","1647","58531,6800","2025-08-13","9","570,8100"
"138","1648","88170,2700","2025-08-13","9","309,1800"
"83","1649","197685,8800","2025-08-13","9","920,8600"
"87","1650","174537,1600","2025-08-13","9","490,3900"
"75","1663","215639,3200","2025-08-13","9","2207,7400"
"491","1664","13879,3000","2025-08-13","9","254,1800"
"211","1665","43698,9700","2025-08-13","9","30,0000"
"307","1677","25213,7700","2025-08-13","9","39,1900"
"537","1695","12620,5100","2025-08-13","9","232,0100"
"217","1697","41728,5600","2025-08-13","9","471,6000"
"249","1702","34812,2000","2025-08-13","9","473,9400"
"301","1713","25553,9800","2025-08-13","9","889,4400"
"154","1717","71858,2500","2025-08-13","9","93,9200"
"1181","1720","4329,3600","2025-08-13","9","1,3600"
"843","1721","6797,3700","2025-08-13","9","32,7400"
"684","1722","9103,1600","2025-08-13","9","43,0900"
"28","1746","573417,0400","2025-08-13","9","6948,2900"
"660","1778","9478,8000","2025-08-13","10","220,0000"
"117","1780","120432,0000","2025-08-13","10","468,0000"
"474","1781","14233,0000","2025-08-13","10","550,0000"
"548","1798","12195,0000","2025-08-13","10","108,0000"
"1966","1821","1918,0000","2025-08-13","10","90,0000"
"594","1828","11103,0000","2025-08-13","10","16,0000"
"628","1840","10061,0000","2025-08-13","10","330,0000"
"1024","1850","5259,2800","2025-08-13","9","778,2100"
"999","1866","5533,9600","2025-08-13","9","1171,8800"
"872","1872","6535,8500","2025-08-13","9","388,8600"
"1205","1901","4170,0000","2025-08-13","10","410,0000"
"601","1902","10866,0000","2025-08-13","10","5,0000"
"624","1907","10234,0000","2025-08-13","10","324,0000"
"160","1909","68970,1100","2025-08-13","9","727,8400"
"789","1998","7505,9900","2025-08-13","9","466,0100"
"1542","2091","2850,0000","2025-08-13","10","770,0000"
"458","2094","14833,5000","2025-08-13","10","270,0000"
"1453","2160","3178,0200","2025-08-13","9","413,4400"
"171","2372","61035,8300","2025-08-13","9","7041,4600"
"418","2374","16941,7500","2025-08-13","9","864,8500"
"172","2407","59381,9500","2025-08-13","9","1618,5600"
"656","2410","9523,9200","2025-08-13","9","519,3000"
"379","2412","19188,9900","2025-08-13","9","370,0000"
"1153","2515","4497,5800","2025-08-13","9","428,0300"
"546","2764","12202,2400","2025-08-13","9","432,9200"
"654","3296","9585,9500","2025-08-13","11","33,1400"
"349","3297","21817,0000","2025-08-13","11","75,9500"
"521","3298","13037,9200","2025-08-13","11","71,6500"
"576","3299","11636,6300","2025-08-13","11","41,0600"
"1317","3304","3679,8300","2025-08-13","11","95,1000"
"762","3305","7935,5900","2025-08-13","11","165,1900"
"920","3308","6219,3100","2025-08-13","11","6,3400"
"620","3309","10289,0100","2025-08-13","11","193,8800"
"518","3452","13120,6300","2025-08-13","9","1729,6400"
"1451","3574","3181,9000","2025-08-13","9","375,2000"
"1609","4134","2682,9500","2025-08-13","11","5,0000"
"1003","4409","5501,0300","2025-08-13","9","180,0000"
"204","4438","44387,9800","2025-08-13","9","170,0000"
"337","4692","22548,2800","2025-08-13","9","1670,5800"
"1522","4708","2946,5800","2025-08-13","11","83,0000"
"367","4854","20374,8200","2025-08-13","11","234,9200"
"524","4994","12985,0000","2025-08-13","11","88,5300"
"246","5011","34877,2600","2025-08-13","9","685,3800"
"45","5013","341866,1100","2025-08-13","9","7389,8000"
"55","5018","304852,1600","2025-08-13","9","6508,6800"
"1999","5246","1820,9200","2025-08-13","9","887,2500"
"452","5261","15045,5400","2025-08-13","9","999,2400"
"1902","5295","2071,6800","2025-08-13","9","255,2400"
"24","5454","598292,0000","2025-08-13","10","2924,0000"
"63","5455","286083,0000","2025-08-13","10","612,0000"
"142","5456","81592,0000","2025-08-13","10","324,0000"
"1427","6132","3262,9600","2025-08-13","6","1494,3800"
"115","6232","124090,0000","2025-08-13","10","574,0000"
"150","6239","74800,0000","2025-08-13","10","748,0000"
"226","6240","39660,0000","2025-08-13","10","124,0000"
"319","6763","24115,1500","2025-08-13","17","34,7000"
"288","6765","26877,8000","2025-08-13","17","42,2000"
"1713","6766","2470,0000","2025-08-13","17","160,0000"
